matchup,book,market,player,side,line,odds,last_update
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_assists,Anthony Edwards,Under,3.5,-182,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_assists,Victor Wembanyama,Over,3.5,-109,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_assists,Victor Wembanyama,Under,3.5,-125,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_assists,Devin Vassell,Over,2.5,115,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_assists,Devin Vassell,Under,2.5,-157,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_assists,De'Aaron Fox,Over,5.5,-143,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_assists,De'Aaron Fox,Under,5.5,106,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_assists,Dylan Harper,Over,3.5,112,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_assists,Dylan Harper,Under,3.5,-152,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Naz Reid,Over,12.5,-110,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Naz Reid,Under,12.5,-122,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Julius Randle,Over,17.5,-129,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Julius Randle,Under,17.5,-106,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Anthony Edwards,Over,21.5,-105,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Anthony Edwards,Under,21.5,-130,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,De'Aaron Fox,Over,18.5,118,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,De'Aaron Fox,Under,18.5,-165,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Dylan Harper,Over,11.5,-105,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Dylan Harper,Under,11.5,-130,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Anthony Edwards,Over,19.5,-167,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Anthony Edwards,Under,19.5,120,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Stephon Castle,Over,16.5,-132,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Stephon Castle,Under,16.5,-104,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Keldon Johnson,Over,10.5,120,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Keldon Johnson,Under,10.5,-167,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,De'Aaron Fox,Over,16.5,-141,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,De'Aaron Fox,Under,16.5,104,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Keldon Johnson,Over,8.5,-162,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Keldon Johnson,Under,8.5,117,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Victor Wembanyama,Over,26.5,-134,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Victor Wembanyama,Under,26.5,-103,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Rudy Gobert,Over,7.5,-130,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Rudy Gobert,Under,7.5,-105,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Dylan Harper,Over,10.5,-143,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Dylan Harper,Under,10.5,104,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Naz Reid,Over,13.5,120,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Naz Reid,Under,13.5,-167,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,De'Aaron Fox,Over,17.5,-110,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,De'Aaron Fox,Under,17.5,-124,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Jaden McDaniels,Over,14.5,-130,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Jaden McDaniels,Under,14.5,-105,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Julius Randle,Over,16.5,-167,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Julius Randle,Under,16.5,123,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Keldon Johnson,Over,9.5,-114,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Keldon Johnson,Under,9.5,-120,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Ayo Dosunmu,Over,11.5,-104,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Ayo Dosunmu,Under,11.5,-132,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Ayo Dosunmu,Over,10.5,-141,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Ayo Dosunmu,Under,10.5,105,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Julian Champagnie,Over,9.5,-106,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Julian Champagnie,Under,9.5,-129,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Devin Vassell,Over,13.5,-103,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Devin Vassell,Under,13.5,-134,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Julius Randle,Over,18.5,100,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Julius Randle,Under,18.5,-136,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Devin Vassell,Over,12.5,-136,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Devin Vassell,Under,12.5,100,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Stephon Castle,Over,17.5,-103,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Stephon Castle,Under,17.5,-134,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Victor Wembanyama,Over,27.5,-109,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Victor Wembanyama,Under,27.5,-125,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Victor Wembanyama,Over,28.5,114,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Victor Wembanyama,Under,28.5,-157,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Jaden McDaniels,Over,15.5,100,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Jaden McDaniels,Under,15.5,-136,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Anthony Edwards,Over,20.5,-130,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Anthony Edwards,Under,20.5,-105,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Anthony Edwards,Over,22.5,120,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Anthony Edwards,Under,22.5,-167,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Julian Champagnie,Over,8.5,-148,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Julian Champagnie,Under,8.5,108,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Naz Reid,Over,11.5,-150,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_points,Naz Reid,Under,11.5,110,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Naz Reid,Over,6.5,-104,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Naz Reid,Under,6.5,-132,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Stephon Castle,Over,5.5,-106,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Stephon Castle,Under,5.5,-127,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Dylan Harper,Over,3.5,105,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Dylan Harper,Under,3.5,-143,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Anthony Edwards,Over,3.5,-165,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Anthony Edwards,Under,3.5,120,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Rudy Gobert,Over,10.5,-139,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Rudy Gobert,Under,10.5,102,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Keldon Johnson,Over,3.5,-121,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Keldon Johnson,Under,3.5,-113,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Devin Vassell,Over,3.5,-175,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Devin Vassell,Under,3.5,125,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,De'Aaron Fox,Over,3.5,-122,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,De'Aaron Fox,Under,3.5,-110,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Julius Randle,Over,6.5,104,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Julius Randle,Under,6.5,-141,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Jaden McDaniels,Over,4.5,-118,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Jaden McDaniels,Under,4.5,-115,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Victor Wembanyama,Over,12.5,-120,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Victor Wembanyama,Under,12.5,-114,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Julian Champagnie,Over,5.5,108,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_rebounds,Julian Champagnie,Under,5.5,-148,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Jaden McDaniels,Over,1.5,123,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Jaden McDaniels,Under,1.5,-167,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Ayo Dosunmu,Over,1.5,105,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Ayo Dosunmu,Under,1.5,-143,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,De'Aaron Fox,Over,1.5,-103,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,De'Aaron Fox,Under,1.5,-132,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Naz Reid,Over,1.5,-162,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Naz Reid,Under,1.5,120,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Julius Randle,Over,1.5,140,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Julius Randle,Under,1.5,-195,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Stephon Castle,Over,1.5,120,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Stephon Castle,Under,1.5,-162,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Julian Champagnie,Over,2.5,150,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Julian Champagnie,Under,2.5,-210,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Victor Wembanyama,Over,2.5,104,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Victor Wembanyama,Under,2.5,-139,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Devin Vassell,Over,2.5,145,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Devin Vassell,Under,2.5,-200,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Anthony Edwards,Over,2.5,104,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Anthony Edwards,Under,2.5,-141,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Jaden McDaniels,Over,1.5,123,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Jaden McDaniels,Under,1.5,-167,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Ayo Dosunmu,Over,1.5,105,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Ayo Dosunmu,Under,1.5,-143,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,De'Aaron Fox,Over,1.5,-103,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,De'Aaron Fox,Under,1.5,-132,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Naz Reid,Over,1.5,-162,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Naz Reid,Under,1.5,120,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Julius Randle,Over,1.5,140,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Julius Randle,Under,1.5,-195,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Stephon Castle,Over,1.5,120,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Stephon Castle,Under,1.5,-162,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Julian Champagnie,Over,2.5,150,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Julian Champagnie,Under,2.5,-210,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Victor Wembanyama,Over,2.5,104,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Victor Wembanyama,Under,2.5,-139,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Devin Vassell,Over,2.5,145,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Devin Vassell,Under,2.5,-200,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Anthony Edwards,Over,2.5,104,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetRivers,player_threes,Anthony Edwards,Under,2.5,-141,2026-05-06T23:34:16Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Victor Wembanyama,Over,3.5,100,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Victor Wembanyama,Under,3.5,-135,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Jaden McDaniels,Over,2.5,-105,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Jaden McDaniels,Under,2.5,-125,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Julius Randle,Over,4.5,125,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Julius Randle,Under,4.5,-165,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Devin Vassell,Over,2.5,120,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Devin Vassell,Under,2.5,-160,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Stephon Castle,Over,6.5,-135,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Stephon Castle,Under,6.5,100,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Dylan Harper,Over,3.5,138,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Dylan Harper,Under,3.5,-185,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Mike Conley,Over,3.5,120,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Mike Conley,Under,3.5,-160,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Rudy Gobert,Over,1.5,-155,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Rudy Gobert,Under,1.5,115,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Ayo Dosunmu,Over,3.5,135,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Ayo Dosunmu,Under,3.5,-185,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Naz Reid,Over,1.5,-120,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Naz Reid,Under,1.5,-110,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,De'Aaron Fox,Over,6.5,115,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,De'Aaron Fox,Under,6.5,-155,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Anthony Edwards,Over,3.5,130,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Anthony Edwards,Under,3.5,-175,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Julian Champagnie,Over,1.5,130,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_assists,Julian Champagnie,Under,1.5,-175,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,Anthony Edwards,Over,0.5,-135,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,Anthony Edwards,Under,0.5,100,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,Stephon Castle,Over,0.5,280,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,Stephon Castle,Under,0.5,-450,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,Julian Champagnie,Over,0.5,195,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,Julian Champagnie,Under,0.5,-285,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,Jaden McDaniels,Over,0.5,-185,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,Jaden McDaniels,Under,0.5,130,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,Victor Wembanyama,Over,4.5,100,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,Victor Wembanyama,Under,4.5,-140,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,Julius Randle,Over,0.5,240,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,Julius Randle,Under,0.5,-375,2026-05-06T23:34:17Z
Minnesota Timberwolves at San Antonio Spurs,BetMGM,player_blocks,De'Aaron Fox,Over,0.5,333,2026-05-06T23:34:17Z
